Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
107.0,5.0,Maison,71.0,0,"349000,00",21.0,RUE,DUHEM,59000.0,LILLE,3261.6822429906542,"21 RUE DUHEM, 59000 LILLE",50.6228543,3.0428724
74.0,4.0,Maison,103.0,0,"243000,00",20.0,RUE,FENELON HELLEMMES,59260.0,LILLE,3283.7837837837837,"20 RUE FENELON HELLEMMES, 59260 LILLE",50.6294107,3.111748
101.0,3.0,Maison,65.0,0,"190000,00",187.0,RUE,D IENA,59000.0,LILLE,1881.1881188118812,"187 RUE D IENA, 59000 LILLE",50.6210841,3.0434164
85.0,4.0,Maison,53.0,0,"472000,00",11.0,RUE,DU COURT DEBOUT,59800.0,LILLE,5552.941176470588,"11 RUE DU COURT DEBOUT, 59800 LILLE",50.6328452,3.0634799
80.0,4.0,Maison,175.0,0,"201000,00",45.0,RUE,FERDINAND BUISSON,59260.0,LILLE,2512.5,"45 RUE FERDINAND BUISSON, 59260 LILLE",50.6282874,3.1172106
91.0,5.0,Maison,341.0,0,"168000,00",26.0,RUE,SYLVERE VERHULST,59000.0,LILLE,1846.1538461538462,"26 RUE SYLVERE VERHULST, 59000 LILLE",50.6108001,3.0409545
55.0,4.0,Maison,69.0,0,"45381,78",10.0,RUE,JEAN BART HELLEMMES,59260.0,LILLE,825.1232727272727,"10 RUE JEAN BART HELLEMMES, 59260 LILLE",50.626869,3.1066071
70.0,4.0,Maison,183.0,0,"235000,00",7.0,RUE,DU QUATORZE JUILLET,59260.0,LILLE,3357.1428571428573,"7 RUE DU QUATORZE JUILLET, 59260 LILLE",50.6818331,2.8865787
87.0,5.0,Maison,78.0,0,"255000,00",34.0,RUE,BECKER,59160.0,LILLE,2931.0344827586205,"34 RUE BECKER, 59160 LILLE",50.6387724,3.0190461
55.0,3.0,Maison,110.0,0,"225000,00",18.0,RUE,MARIOTTE,59000.0,LILLE,4090.909090909091,"18 RUE MARIOTTE, 59000 LILLE",50.6201997,3.0860833
110.0,6.0,Maison,144.0,0,"390000,00",273.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,3545.4545454545455,"273 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6381241,3.0228727
98.0,3.0,Maison,305.0,0,"233200,00",10.0,RUE,DU QUATORZE JUILLET,59260.0,LILLE,2379.591836734694,"10 RUE DU QUATORZE JUILLET, 59260 LILLE",50.6818331,2.8865787
104.0,6.0,Maison,177.0,0,"362000,00",18.0,RUE,CESAR FRANCK,59800.0,LILLE,3480.769230769231,"18 RUE CESAR FRANCK, 59800 LILLE",50.6400869,3.0960576
72.0,4.0,Maison,161.0,0,"304000,00",37.0,RUE,LAPLACE,59800.0,LILLE,4222.222222222223,"37 RUE LAPLACE, 59800 LILLE",50.6476291,3.0938652
70.0,3.0,Maison,99.0,0,"225050,00",169.0,RUE,FENELON HELLEMMES,59260.0,LILLE,3215.0,"169 RUE FENELON HELLEMMES, 59260 LILLE",50.632491,3.1058565
67.0,1.0,Maison,54.0,0,"184000,00",22.0,RUE,ALFRED DELATTRE,59260.0,LILLE,2746.268656716418,"22 RUE ALFRED DELATTRE, 59260 LILLE",50.6277135,3.1042226
62.0,4.0,Maison,74.0,0,"320000,00",5.0,RUE,GOSSELIN,59800.0,LILLE,5161.290322580645,"5 RUE GOSSELIN, 59800 LILLE",50.6340625,3.0996313
140.0,5.0,Maison,187.0,0,"366700,00",185.0,RUE,DE LANNOY,59800.0,LILLE,2619.285714285714,"185 RUE DE LANNOY, 59800 LILLE",50.6345027,3.1006632
102.0,5.0,Maison,186.0,0,"457000,00",27.0,RUE,VERONESE,59800.0,LILLE,4480.392156862745,"27 RUE VERONESE, 59800 LILLE",50.6405736,3.088356
110.0,4.0,Maison,101.0,0,"311150,00",50.0,RUE,JORDAENS,59000.0,LILLE,2828.6363636363635,"50 RUE JORDAENS, 59000 LILLE",50.6124358,3.0640051
126.0,5.0,Maison,704.0,0,"385750,00",63.0,RUE,MATTEOTTI LOMME,59160.0,LILLE,3061.5079365079364,"63 RUE MATTEOTTI LOMME, 59160 LILLE",50.6435778,2.9857062
124.0,6.0,Maison,122.0,0,"211080,00",9.0,RUE,DU BECQUEREL,59800.0,LILLE,1702.258064516129,"9 RUE DU BECQUEREL, 59800 LILLE",50.6352242,3.0837667
90.0,4.0,Maison,75.0,0,"269700,00",10.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,2996.6666666666665,"10 RUE MAURICE BERTEAUX, 59260 LILLE",50.6237942,3.1002983
175.0,5.0,Maison,126.0,0,"845000,00",64.0,RUE,MEUREIN,59800.0,LILLE,4828.571428571428,"64 RUE MEUREIN, 59800 LILLE",50.6307882,3.0501929
74.0,4.0,Maison,132.0,0,"364000,00",19.0,PL,CATINAT,59800.0,LILLE,4918.918918918919,"19 PL CATINAT, 59800 LILLE",50.6334168,3.0410383
67.0,4.0,Maison,83.0,0,"245580,00",45.0,RUE,GUSTAVE ENGRAND,59260.0,LILLE,3665.373134328358,"45 RUE GUSTAVE ENGRAND, 59260 LILLE",50.6244815,3.1142151
94.0,5.0,Maison,130.0,0,"271000,00",55.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,2882.978723404255,"55 RUE MAURICE BERTEAUX, 59260 LILLE",50.6227679,3.0981642
63.0,5.0,Maison,67.0,0,"257050,00",136.0,RUE,ANATOLE FRANCE LOMME,59160.0,LILLE,4080.15873015873,"136 RUE ANATOLE FRANCE LOMME, 59160 LILLE",50.63531,3.0127807
186.0,7.0,Maison,258.0,0,"430000,00",18.0,RUE,ETIENNE DOLET HELLEMMES,59260.0,LILLE,2311.8279569892475,"18 RUE ETIENNE DOLET HELLEMMES, 59260 LILLE",50.6301087,3.1016195
60.0,2.0,Maison,161.0,0,"190000,00",569.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,3166.6666666666665,"569 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6469966,3.0025094
62.0,4.0,Maison,44.0,0,"169000,00",95.0,BD,DE STRASBOURG,59000.0,LILLE,2725.8064516129034,"95 BD DE STRASBOURG, 59000 LILLE",50.6178662,3.0596231
81.0,5.0,Maison,47.0,0,"62000,00",825.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,765.4320987654321,"825 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6452715,2.9843394
100.0,4.0,Maison,122.0,0,"305000,00",39.0,RUE,VANTROYEN,59800.0,LILLE,3050.0,"39 RUE VANTROYEN, 59800 LILLE",50.6384414,3.0843341
98.0,5.0,Maison,145.0,0,"373000,00",24.0,RUE,PIERRE CURIE LOMME,59160.0,LILLE,3806.122448979592,"24 RUE PIERRE CURIE LOMME, 59160 LILLE",50.6472742,2.9889022
128.0,5.0,Maison,165.0,0,"309400,00",202.0,RUE,PIERRE LEGRAND,59800.0,LILLE,2417.1875,"202 RUE PIERRE LEGRAND, 59800 LILLE",50.6323162,3.0922747
156.0,4.0,Maison,146.0,0,"415000,00",71.0,RUE,DU BOIS,59800.0,LILLE,2660.25641025641,"71 RUE DU BOIS, 59800 LILLE",50.6480557,3.0890056
86.0,4.0,Maison,93.0,0,"313000,00",20.0,RUE,ALLARD DUGAUQUIER,59800.0,LILLE,3639.5348837209303,"20 RUE ALLARD DUGAUQUIER, 59800 LILLE",50.6383792,3.0881093
70.0,5.0,Maison,143.0,0,"242000,00",38.0,RUE,KLEBER HELLEMMES,59260.0,LILLE,3457.1428571428573,"38 RUE KLEBER HELLEMMES, 59260 LILLE",50.6268742,3.1136133
138.0,4.0,Maison,125.0,0,"517050,00",48.0,RUE,BOURIGNON,59000.0,LILLE,3746.7391304347825,"48 RUE BOURIGNON, 59000 LILLE",50.6231966,3.0571479
95.0,4.0,Maison,151.0,0,"425000,00",366.0,RUE,LEON GAMBETTA,59000.0,LILLE,4473.684210526316,"366 RUE LEON GAMBETTA, 59000 LILLE",50.6268502,3.0482146
205.0,6.0,Maison,747.0,0,"970000,00",47.0,RUE,BLANCHE,59800.0,LILLE,4731.707317073171,"47 RUE BLANCHE, 59800 LILLE",50.6402677,3.0847214
52.0,3.0,Maison,39.0,0,"122500,00",58.0,RUE,MALAKOFF,59800.0,LILLE,2355.769230769231,"58 RUE MALAKOFF, 59800 LILLE",50.6324825,3.0928842
122.0,4.0,Maison,88.0,0,"449500,00",3.0,RUE,GREUZE,59800.0,LILLE,3684.4262295081967,"3 RUE GREUZE, 59800 LILLE",50.6393291,3.0939568
57.0,3.0,Maison,91.0,0,"245000,00",89.0,RUE,KLEBER HELLEMMES,59260.0,LILLE,4298.245614035088,"89 RUE KLEBER HELLEMMES, 59260 LILLE",50.6279428,3.1141442
66.0,4.0,Maison,76.0,0,"130000,00",35.0,RUE,DESIRE VERHAEGHE,59000.0,LILLE,1969.6969696969697,"35 RUE DESIRE VERHAEGHE, 59000 LILLE",50.6060194,3.055568
58.0,4.0,Maison,40.0,0,"150000,00",17.0,RUE,DE WATTIGNIES,59000.0,LILLE,2586.206896551724,"17 RUE DE WATTIGNIES, 59000 LILLE",50.6205751,3.0648863
70.0,5.0,Maison,77.0,0,"175000,00",95.0,RUE,ROGER SALENGRO,59260.0,LILLE,2500.0,"95 RUE ROGER SALENGRO, 59260 LILLE",50.6284354,3.1054652
146.0,6.0,Maison,179.0,0,"316000,00",60.0,RUE,DES COQUELICOTS,59000.0,LILLE,2164.3835616438355,"60 RUE DES COQUELICOTS, 59000 LILLE",50.6127428,3.0398669
96.0,6.0,Maison,215.0,0,"90000,00",87.0,RUE,DES ECOLES,59260.0,LILLE,937.5,"87 RUE DES ECOLES, 59260 LILLE",50.6228104,3.10244
90.0,4.0,Maison,127.0,0,"290000,00",11.0,RUE,HENRI LESTIENNE,59800.0,LILLE,3222.222222222222,"11 RUE HENRI LESTIENNE, 59800 LILLE",50.6484446,3.095098
160.0,6.0,Maison,112.0,0,"298160,00",32.0,RUE,RABELAIS,59800.0,LILLE,1863.5,"32 RUE RABELAIS, 59800 LILLE",50.6365318,3.0858457
106.0,5.0,Maison,339.0,0,"418950,00",19.0,RUE,JEAN JAURES HELLEMMES,59260.0,LILLE,3952.3584905660377,"19 RUE JEAN JAURES HELLEMMES, 59260 LILLE",50.62458,3.1069959
96.0,5.0,Maison,94.0,0,"214000,00",21.0,RUE,VICTOR HUGO,59260.0,LILLE,2229.1666666666665,"21 RUE VICTOR HUGO, 59260 LILLE",50.6214868,3.0942032
143.0,8.0,Maison,184.0,0,"760000,00",20.0,RUE,CHEVREUL,59000.0,LILLE,5314.685314685315,"20 RUE CHEVREUL, 59000 LILLE",50.6233258,3.0551629
62.0,3.0,Maison,42.0,0,"95000,00",6.0,RUE,DES ARCHERS,59800.0,LILLE,1532.258064516129,"6 RUE DES ARCHERS, 59800 LILLE",50.6366265,3.0847084
111.0,7.0,Maison,57.0,0,"415000,00",2.0,RUE,SAINT GENOIS,59800.0,LILLE,3738.738738738739,"2 RUE SAINT GENOIS, 59800 LILLE",50.6356556,3.0680717
82.0,5.0,Maison,109.0,0,"219210,00",75.0,RUE,KLEBER HELLEMMES,59260.0,LILLE,2673.2926829268295,"75 RUE KLEBER HELLEMMES, 59260 LILLE",50.6277067,3.1139933
73.0,4.0,Maison,114.0,0,"140000,00",10.0,RUE,GODEFROY CAVAIGNAC,59000.0,LILLE,1917.8082191780823,"10 RUE GODEFROY CAVAIGNAC, 59000 LILLE",50.6081127,3.0426687
95.0,4.0,Maison,142.0,0,"322700,00",18.0,PL,DU CARNAVAL,59000.0,LILLE,3396.842105263158,"18 PL DU CARNAVAL, 59000 LILLE",50.6219661,3.0648204
73.0,5.0,Maison,87.0,0,"267000,00",22.0,RUE,DENIS DIDEROT,59160.0,LILLE,3657.5342465753424,"22 RUE DENIS DIDEROT, 59160 LILLE",50.6348161,3.011906
88.0,3.0,Maison,84.0,0,"177000,00",37.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,2011.3636363636363,"37 RUE MAURICE BERTEAUX, 59260 LILLE",50.6229412,3.0986674
100.0,4.0,Maison,210.0,0,"437800,00",63.0,RUE,TESTELIN,59260.0,LILLE,4378.0,"63 RUE TESTELIN, 59260 LILLE",50.6280432,3.1147074
90.0,5.0,Maison,65.0,0,"222000,00",46.0,RUE,DUHEM,59000.0,LILLE,2466.6666666666665,"46 RUE DUHEM, 59000 LILLE",50.6223927,3.0414643
222.0,11.0,Maison,157.0,0,"1170000,00",2.0,BD,BIGO DANEL,59000.0,LILLE,5270.27027027027,"2 BD BIGO DANEL, 59000 LILLE",50.6277834,3.0416163
96.0,4.0,Maison,186.0,0,"308130,00",35.0,RUE,GUSTAVE JOLIVET,59160.0,LILLE,3209.6875,"35 RUE GUSTAVE JOLIVET, 59160 LILLE",50.6480736,3.0092051
76.0,4.0,Maison,160.0,0,"195000,00",8.0,IMP,DES EGLANTIERS,59260.0,LILLE,2565.7894736842104,"8 IMP DES EGLANTIERS, 59260 LILLE",50.6208128,3.1072406
65.0,4.0,Maison,143.0,0,"217650,00",10.0,RUE,GUSTAVE DELORY LOMME,59160.0,LILLE,3348.4615384615386,"10 RUE GUSTAVE DELORY LOMME, 59160 LILLE",50.6349287,3.0077984
46.0,3.0,Maison,93.0,0,"237350,00",6.0,VLA,LESAY,59800.0,LILLE,5159.782608695652,"6 VLA LESAY, 59800 LILLE",50.6316338,3.0521637
66.0,5.0,Maison,644.0,0,"244100,00",155.0,RUE,ADOLPHE DEFRENNE LOMME,59160.0,LILLE,3698.4848484848485,"155 RUE ADOLPHE DEFRENNE LOMME, 59160 LILLE",50.6526604,2.9897886
66.0,4.0,Maison,119.0,0,"120000,00",1.0,RUE,DU DOCTEUR VERHAEGHE,59260.0,LILLE,1818.1818181818182,"1 RUE DU DOCTEUR VERHAEGHE, 59260 LILLE",50.6339564,3.1115326
150.0,9.0,Maison,144.0,0,"727500,00",164.0,RUE,NATIONALE,59800.0,LILLE,4850.0,"164 RUE NATIONALE, 59800 LILLE",50.6330916,3.0530136
80.0,3.0,Maison,135.0,0,"210000,00",36.0,RUE,DU DOCTEUR MENARD,59160.0,LILLE,2625.0,"36 RUE DU DOCTEUR MENARD, 59160 LILLE",50.6321781,3.009128
80.0,3.0,Maison,100.0,0,"170000,00",26.0,RUE,GOBIN,59000.0,LILLE,2125.0,"26 RUE GOBIN, 59000 LILLE",50.6316633,3.0284254
139.0,4.0,Maison,124.0,0,"285000,00",33.0,RUE,ANATOLE FRANCE LOMME,59160.0,LILLE,2050.359712230216,"33 RUE ANATOLE FRANCE LOMME, 59160 LILLE",50.6340847,3.0065379
98.0,4.0,Maison,165.0,0,"272330,00",9.0,RUE,DU FORT DEBOUT,59160.0,LILLE,2778.877551020408,"9 RUE DU FORT DEBOUT, 59160 LILLE",50.6470256,3.0004042
94.0,4.0,Maison,249.0,0,"300000,00",43.0,RUE,BIR HAKEIM,59160.0,LILLE,3191.4893617021276,"43 RUE BIR HAKEIM, 59160 LILLE",50.6454973,2.9956303
84.0,5.0,Maison,144.0,0,"240850,00",13.0,RUE,LYDIE DEREUSE BEHAGUE,59160.0,LILLE,2867.2619047619046,"13 RUE LYDIE DEREUSE BEHAGUE, 59160 LILLE",50.6318122,3.0013835
125.0,4.0,Maison,366.0,0,"310000,00",299.0,RUE,CHANZY HELLEMMES,59260.0,LILLE,2480.0,"299 RUE CHANZY HELLEMMES, 59260 LILLE",50.6243039,3.0968613
46.0,2.0,Maison,46.0,0,"132000,00",12.0,RUE,DE DIEPPE,59000.0,LILLE,2869.5652173913045,"12 RUE DE DIEPPE, 59000 LILLE",50.598191,3.072564
56.0,4.0,Maison,58.0,0,"181500,00",24.0,RUE,NECKER,59800.0,LILLE,3241.0714285714284,"24 RUE NECKER, 59800 LILLE",50.6350322,3.0992937
190.0,6.0,Maison,381.0,0,"923500,00",15.0,RUE,COLBERT,59800.0,LILLE,4860.526315789473,"15 RUE COLBERT, 59800 LILLE",50.6275073,3.0480115
82.0,5.0,Maison,146.0,0,"240000,00",44.0,RUE,MARCEL SEMBAT HELLEMMES,59260.0,LILLE,2926.829268292683,"44 RUE MARCEL SEMBAT HELLEMMES, 59260 LILLE",50.632628,3.111666
100.0,5.0,Maison,62.0,0,"196750,00",155.0,RUE,DES BOIS BLANCS,59000.0,LILLE,1967.5,"155 RUE DES BOIS BLANCS, 59000 LILLE",50.631296,3.0276258
54.0,3.0,Maison,54.0,0,"184800,00",627.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,3422.222222222222,"627 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6465139,2.9983207
74.0,4.0,Maison,339.0,0,"200000,00",36.0,RUE,JEANNE GODART,59000.0,LILLE,2702.7027027027025,"36 RUE JEANNE GODART, 59000 LILLE",50.612093,3.072614
66.0,4.0,Maison,58.0,0,"130000,00",14.0,RUE,SIMONS,59000.0,LILLE,1969.6969696969697,"14 RUE SIMONS, 59000 LILLE",50.6148283,3.0487833
78.0,3.0,Maison,19.0,0,"244000,00",14.0,RUE,STE ANNE,59800.0,LILLE,3128.2051282051284,"14 RUE STE ANNE, 59800 LILLE",50.6355733,3.0690658
68.0,4.0,Maison,84.0,0,"220000,00",14.0,RUE,TRIBOURDEAU,59260.0,LILLE,3235.294117647059,"14 RUE TRIBOURDEAU, 59260 LILLE",50.6272168,3.1141789
199.0,5.0,Maison,178.0,0,"680000,00",1.0,RUE,JEAN JAURES LOMME,59160.0,LILLE,3417.0854271356784,"1 RUE JEAN JAURES LOMME, 59160 LILLE",50.6361004,3.0189216
62.0,3.0,Maison,106.0,0,"220700,00",34.0,RUE,HENRI BAILLEUX,59160.0,LILLE,3559.6774193548385,"34 RUE HENRI BAILLEUX, 59160 LILLE",50.6308844,3.0039269
70.0,4.0,Maison,131.0,0,"184000,00",187.0,RUE,HENRI GHESQUIERE LOMME,59160.0,LILLE,2628.5714285714284,"187 RUE HENRI GHESQUIERE LOMME, 59160 LILLE",50.6407163,3.0137224
104.0,6.0,Maison,282.0,0,"210000,00",53.0,RUE,DE MARQUILLIES,59000.0,LILLE,2019.2307692307693,"53 RUE DE MARQUILLIES, 59000 LILLE",50.6134076,3.0607221
98.0,4.0,Maison,94.0,0,"182000,00",10.0,RUE,LESAGE SENAULT,59000.0,LILLE,1857.142857142857,"10 RUE LESAGE SENAULT, 59000 LILLE",50.6100082,3.0746262
37.0,3.0,Maison,21.0,0,"118000,00",22.0,RUE,SAINT AME,59800.0,LILLE,3189.189189189189,"22 RUE SAINT AME, 59800 LILLE",50.6462792,3.0939389
126.0,5.0,Maison,114.0,0,"513500,00",9.0,RUE,PARRAYON,59800.0,LILLE,4075.3968253968255,"9 RUE PARRAYON, 59800 LILLE",50.6413199,3.0850901
65.0,3.0,Maison,44.0,0,"138250,00",1.0,RUE,DE ROUEN,59000.0,LILLE,2126.923076923077,"1 RUE DE ROUEN, 59000 LILLE",50.619322,3.0751032
80.0,3.0,Maison,29.0,0,"235000,00",58.0,RUE,PRINCESSE,59800.0,LILLE,2937.5,"58 RUE PRINCESSE, 59800 LILLE",50.6453539,3.0562664
117.0,5.0,Maison,134.0,0,"220000,00",27.0,RUE,GUSTAVE ENGRAND,59260.0,LILLE,1880.3418803418804,"27 RUE GUSTAVE ENGRAND, 59260 LILLE",50.6245436,3.1148709
102.0,5.0,Maison,458.0,0,"240000,00",45.0,RUE,RABELAIS LOMME,59160.0,LILLE,2352.9411764705883,"45 RUE RABELAIS LOMME, 59160 LILLE",50.6424715,2.9823245
103.0,4.0,Maison,120.0,0,"358600,00",10.0,RUE,AMBROISE PARE,59800.0,LILLE,3481.5533980582522,"10 RUE AMBROISE PARE, 59800 LILLE",50.628807,3.0967683
90.0,5.0,Maison,62.0,0,"362000,00",6.0,RUE,JULES DE VICQ,59800.0,LILLE,4022.222222222222,"6 RUE JULES DE VICQ, 59800 LILLE",50.6324259,3.0864664
70.0,3.0,Maison,57.0,0,"300500,00",37.0,RUE,BERANGER,59000.0,LILLE,4292.857142857143,"37 RUE BERANGER, 59000 LILLE",50.6217386,3.0365192
88.0,5.0,Maison,194.0,0,"197275,00",42.0,RUE,DES HORTENSIAS,59160.0,LILLE,2241.7613636363635,"42 RUE DES HORTENSIAS, 59160 LILLE",50.6501728,2.9884495
98.0,6.0,Maison,115.0,0,"392000,00",197.0,BD,VICTOR HUGO,59000.0,LILLE,4000.0,"197 BD VICTOR HUGO, 59000 LILLE",50.6207813,3.0577614
93.0,5.0,Maison,114.0,0,"292000,00",42.0,RUE,RASPAIL,59800.0,LILLE,3139.7849462365593,"42 RUE RASPAIL, 59800 LILLE",50.6324666,3.1025685
64.0,4.0,Maison,127.0,0,"237000,00",28.0,RUE,EDOUARD VAILLANT HELLEMMES,59260.0,LILLE,3703.125,"28 RUE EDOUARD VAILLANT HELLEMMES, 59260 LILLE",50.6318983,3.1118329
106.0,5.0,Maison,61.0,0,"145000,00",10.0,RUE,MALAKOFF,59800.0,LILLE,1367.9245283018868,"10 RUE MALAKOFF, 59800 LILLE",50.6335084,3.0930146
87.0,5.0,Maison,86.0,0,"167100,00",53.0,RUE,PLINE,59000.0,LILLE,1920.6896551724137,"53 RUE PLINE, 59000 LILLE",50.6117515,3.0645365
80.0,4.0,Maison,108.0,0,"220000,00",61.0,RUE,VANDERSTRAETEN,59260.0,LILLE,2750.0,"61 RUE VANDERSTRAETEN, 59260 LILLE",50.6242823,3.1134113
43.0,2.0,Maison,123.0,0,"131740,00",28.0,RUE,LOUIS BRAILLE,59800.0,LILLE,3063.720930232558,"28 RUE LOUIS BRAILLE, 59800 LILLE",50.622572,3.0926617
65.0,3.0,Maison,53.0,0,"90000,00",112.0,RUE,EUGENE JACQUET,59800.0,LILLE,1384.6153846153845,"112 RUE EUGENE JACQUET, 59800 LILLE",50.637283,3.0865964
54.0,3.0,Maison,139.0,0,"115000,00",3.0,RUE,DE NORVEGE,59000.0,LILLE,2129.6296296296296,"3 RUE DE NORVEGE, 59000 LILLE",50.6156109,3.0301344
49.0,2.0,Maison,24.0,0,"105000,00",28.0,RUE,DE LA MARBRERIE,59800.0,LILLE,2142.8571428571427,"28 RUE DE LA MARBRERIE, 59800 LILLE",50.6310754,3.0976744
100.0,5.0,Maison,110.0,0,"293250,00",15.0,RUE,D AGUESSEAU,59800.0,LILLE,2932.5,"15 RUE D AGUESSEAU, 59800 LILLE",50.6305555,3.0911662
110.0,4.0,Maison,225.0,0,"412000,00",24.0,RUE,EULER,59800.0,LILLE,3745.4545454545455,"24 RUE EULER, 59800 LILLE",50.6436111,3.089774
60.0,3.0,Maison,99.0,0,"242500,00",9.0,RUE,DE L EGLISE LOMME,59160.0,LILLE,4041.6666666666665,"9 RUE DE L EGLISE LOMME, 59160 LILLE",50.6317486,3.0068862
80.0,5.0,Maison,76.0,0,"284000,00",41.0,RUE,DE MADAGASCAR,59800.0,LILLE,3550.0,"41 RUE DE MADAGASCAR, 59800 LILLE",50.6320488,3.100586
81.0,5.0,Maison,151.0,0,"80000,00",22.0,RUE,GALLIENI,59160.0,LILLE,987.6543209876543,"22 RUE GALLIENI, 59160 LILLE",50.6333443,3.0179413
150.0,6.0,Maison,229.0,0,"605700,00",76.0,RUE,DE LA LOUVIERE,59800.0,LILLE,4038.0,"76 RUE DE LA LOUVIERE, 59800 LILLE",50.6446859,3.0859088
140.0,9.0,Maison,227.0,0,"740000,00",29.0,RUE,CAUMARTIN,59000.0,LILLE,5285.714285714285,"29 RUE CAUMARTIN, 59000 LILLE",50.626674,3.0585428
105.0,3.0,Maison,212.0,0,"240000,00",16.0,RUE,OSCAR FANYAU,59260.0,LILLE,2285.714285714286,"16 RUE OSCAR FANYAU, 59260 LILLE",50.6303472,3.1072464
86.0,4.0,Maison,171.0,0,"230000,00",78.0,RUE,DESTAILLEURS,59000.0,LILLE,2674.4186046511627,"78 RUE DESTAILLEURS, 59000 LILLE",50.6153183,3.0280461
125.0,2.0,Maison,266.0,0,"512000,00",96.0,RUE,JULES VALLES,59800.0,LILLE,4096.0,"96 RUE JULES VALLES, 59800 LILLE",50.6501732,3.0961406
67.0,3.0,Maison,81.0,0,"185000,00",23.0,RUE,BOLDODUC,59800.0,LILLE,2761.194029850746,"23 RUE BOLDODUC, 59800 LILLE",50.6251729,3.0957381
60.0,5.0,Maison,181.0,0,"175000,00",40.0,RUE,MARCELIN KREBS,59260.0,LILLE,2916.6666666666665,"40 RUE MARCELIN KREBS, 59260 LILLE",50.6225075,3.119815
50.0,3.0,Maison,51.0,0,"216980,00",42.0,RUE,VAN DYCK,59000.0,LILLE,4339.6,"42 RUE VAN DYCK, 59000 LILLE",50.620351,3.0504391
72.0,4.0,Maison,278.0,0,"200000,00",2.0,RUE,GEORGES CLEMENCEAU LOMME,59160.0,LILLE,2777.777777777778,"2 RUE GEORGES CLEMENCEAU LOMME, 59160 LILLE",50.645202,2.9940975
72.0,4.0,Maison,278.0,0,"200000,00",2.0,RUE,GEORGES CLEMENCEAU LOMME,59160.0,LILLE,2777.777777777778,"2 RUE GEORGES CLEMENCEAU LOMME, 59160 LILLE",50.645202,2.9940975
