Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
70.0,4.0,Maison,116.0,0,"193329,00",74.0,RUE,FRANCIS JAMMES,33300.0,BORDEAUX,2761.842857142857,"74 RUE FRANCIS JAMMES, 33300 BORDEAUX",44.8787035,-0.5491323
106.0,4.0,Maison,343.0,0,"500000,00",14.0,RUE,EMILIEN TAURIAC,33200.0,BORDEAUX,4716.981132075472,"14 RUE EMILIEN TAURIAC, 33200 BORDEAUX",44.8570849,-0.6070935
135.0,6.0,Maison,198.0,0,"480000,00",9.0,RUE,GOURGUES ET MARSAUD,33200.0,BORDEAUX,3555.5555555555557,"9 RUE GOURGUES ET MARSAUD, 33200 BORDEAUX",44.8388154,-0.6094174
63.0,3.0,Maison,173.0,0,"480500,00",90.0,RUE,MARCELIN BERTHELOT,33200.0,BORDEAUX,7626.984126984127,"90 RUE MARCELIN BERTHELOT, 33200 BORDEAUX",44.8427769,-0.6140811
90.0,4.0,Maison,180.0,0,"740000,00",36.0,RUE,JEAN COCTEAU,33200.0,BORDEAUX,8222.222222222223,"36 RUE JEAN COCTEAU, 33200 BORDEAUX",44.8468132,-0.6034639
75.0,3.0,Maison,98.0,0,"384000,00",20.0,RUE,DU PROFESSEUR BENZACAR,33800.0,BORDEAUX,5120.0,"20 RUE DU PROFESSEUR BENZACAR, 33800 BORDEAUX",44.8165292,-0.5691687
218.0,9.0,Maison,255.0,0,"1745000,00",37.0,RUE,SAINT FORT,33000.0,BORDEAUX,8004.587155963302,"37 RUE SAINT FORT, 33000 BORDEAUX",44.8449736,-0.5845773
76.0,4.0,Maison,94.0,0,"335000,00",41.0,RUE,CATULLE MENDES,33800.0,BORDEAUX,4407.894736842105,"41 RUE CATULLE MENDES, 33800 BORDEAUX",44.8117781,-0.5699023
80.0,5.0,Maison,256.0,0,"550000,00",54.0,RUE,PAUL ANTIN,33800.0,BORDEAUX,6875.0,"54 RUE PAUL ANTIN, 33800 BORDEAUX",44.8193598,-0.5694222
100.0,5.0,Maison,164.0,0,"510733,00",46.0,RUE,PIERRE,33000.0,BORDEAUX,5107.33,"46 RUE PIERRE, 33000 BORDEAUX",44.8389514,-0.5931472
39.0,1.0,Maison,148.0,0,"80000,00",52.0,CHE,LAFITTE,33300.0,BORDEAUX,2051.2820512820513,"52 CHE LAFITTE, 33300 BORDEAUX",44.8808255,-0.5460282
128.0,4.0,Maison,72.0,0,"615000,00",65.0,CRS,DE LA MARTINIQUE,33000.0,BORDEAUX,4804.6875,"65 CRS DE LA MARTINIQUE, 33000 BORDEAUX",44.8546101,-0.5727939
223.0,8.0,Maison,218.0,0,"1020000,00",46.0,RUE,FRANTZ DESPAGNET,33000.0,BORDEAUX,4573.991031390135,"46 RUE FRANTZ DESPAGNET, 33000 BORDEAUX",44.8306242,-0.6014945
120.0,4.0,Maison,139.0,0,"639110,00",77.0,RUE,MANON CORMIER,33000.0,BORDEAUX,5325.916666666667,"77 RUE MANON CORMIER, 33000 BORDEAUX",44.8313287,-0.5908716
196.0,4.0,Maison,357.0,0,"1598000,00",66.0,RUE,FRERE,33000.0,BORDEAUX,8153.061224489796,"66 RUE FRERE, 33000 BORDEAUX",44.8532143,-0.5769898
46.0,2.0,Maison,71.0,0,"343620,00",10.0,RUE,THERESIA CABARRUS,33000.0,BORDEAUX,7470.0,"10 RUE THERESIA CABARRUS, 33000 BORDEAUX",44.8222528,-0.5943341
76.0,4.0,Maison,270.0,0,"390000,00",8.0,RUE,DE MADAGASCAR,33000.0,BORDEAUX,5131.578947368421,"8 RUE DE MADAGASCAR, 33000 BORDEAUX",44.8256808,-0.5964917
167.0,6.0,Maison,144.0,0,"869940,00",150.0,RUE,GEORGES MANDEL,33000.0,BORDEAUX,5209.2215568862275,"150 RUE GEORGES MANDEL, 33000 BORDEAUX",44.842004,-0.594583
115.0,4.0,Maison,129.0,0,"923000,00",52.0,RUE,MINVIELLE,33000.0,BORDEAUX,8026.086956521739,"52 RUE MINVIELLE, 33000 BORDEAUX",44.8541868,-0.57353
151.0,6.0,Maison,285.0,0,"1430000,00",25.0,RUE,NICOLAS BEAUJON,33000.0,BORDEAUX,9470.19867549669,"25 RUE NICOLAS BEAUJON, 33000 BORDEAUX",44.8540479,-0.5915022
67.0,3.0,Maison,166.0,0,"350000,00",108.0,RUE,QUINTIN,33000.0,BORDEAUX,5223.880597014925,"108 RUE QUINTIN, 33000 BORDEAUX",44.823307,-0.5990566
58.0,2.0,Maison,66.0,0,"278905,00",7.0,RUE,LHERISSON,33800.0,BORDEAUX,4808.706896551724,"7 RUE LHERISSON, 33800 BORDEAUX",44.8238742,-0.578015
130.0,6.0,Maison,117.0,0,"668692,00",223.0,RUE,PELLEPORT,33800.0,BORDEAUX,5143.784615384616,"223 RUE PELLEPORT, 33800 BORDEAUX",44.8204442,-0.5686858
120.0,4.0,Maison,93.0,0,"455000,00",211.0,RUE,MALBEC,33800.0,BORDEAUX,3791.6666666666665,"211 RUE MALBEC, 33800 BORDEAUX",44.8218562,-0.5693455
104.0,5.0,Maison,146.0,0,"855000,00",21.0,RUE,DAUZATS,33000.0,BORDEAUX,8221.153846153846,"21 RUE DAUZATS, 33000 BORDEAUX",44.8411492,-0.5971082
42.0,2.0,Maison,85.0,0,"396850,00",3.0,RUE,GINER DE LOS RIOS,33800.0,BORDEAUX,9448.809523809523,"3 RUE GINER DE LOS RIOS, 33800 BORDEAUX",44.8280967,-0.5719925
207.0,6.0,Maison,127.0,0,"840000,00",13.0,RUE,GEORGES MANDEL,33000.0,BORDEAUX,4057.9710144927535,"13 RUE GEORGES MANDEL, 33000 BORDEAUX",44.8430694,-0.5871635
120.0,5.0,Maison,150.0,0,"807800,00",15.0,RUE,LOUIS MIE,33000.0,BORDEAUX,6731.666666666667,"15 RUE LOUIS MIE, 33000 BORDEAUX",44.8310658,-0.582482
40.0,3.0,Maison,155.0,0,"177000,00",108.0,RUE,PASCAL LAFARGUE,33300.0,BORDEAUX,4425.0,"108 RUE PASCAL LAFARGUE, 33300 BORDEAUX",44.8783126,-0.5516936
85.0,4.0,Maison,670.0,0,"640000,00",30.0,RUE,PERINOT,33200.0,BORDEAUX,7529.411764705882,"30 RUE PERINOT, 33200 BORDEAUX",44.8535918,-0.628205
25.0,1.0,Maison,100.0,0,"130000,00",61.0,RUE,LEON PAILLERE,33800.0,BORDEAUX,5200.0,"61 RUE LEON PAILLERE, 33800 BORDEAUX",44.8188975,-0.5492707
70.0,4.0,Maison,110.0,0,"187530,00",34.0,RUE,LOUIS BEYDTS,33300.0,BORDEAUX,2679.0,"34 RUE LOUIS BEYDTS, 33300 BORDEAUX",44.8801407,-0.5505713
50.0,4.0,Maison,161.0,0,"375000,00",29.0,RUE,AZAM,33800.0,BORDEAUX,7500.0,"29 RUE AZAM, 33800 BORDEAUX",44.824246,-0.5623597
75.0,3.0,Maison,153.0,0,"380000,00",44.0,RUE,PASCAL LAFARGUE,33300.0,BORDEAUX,5066.666666666667,"44 RUE PASCAL LAFARGUE, 33300 BORDEAUX",44.8770101,-0.5475722
66.0,4.0,Maison,319.0,0,"261600,00",57.0,CHE,MAURICE LAGARDERE,33300.0,BORDEAUX,3963.6363636363635,"57 CHE MAURICE LAGARDERE, 33300 BORDEAUX",44.8848613,-0.5539737
168.0,5.0,Maison,297.0,0,"762200,00",55.0,RUE,SAINT NICOLAS,33800.0,BORDEAUX,4536.9047619047615,"55 RUE SAINT NICOLAS, 33800 BORDEAUX",44.8270676,-0.573082
135.0,2.0,Maison,373.0,0,"699100,00",16.0,RUE,DES LILAS,33200.0,BORDEAUX,5178.518518518518,"16 RUE DES LILAS, 33200 BORDEAUX",44.8499703,-0.629364
174.0,6.0,Maison,173.0,0,"555000,00",47.0,RUE,MESTREZAT,33000.0,BORDEAUX,3189.655172413793,"47 RUE MESTREZAT, 33000 BORDEAUX",44.8279851,-0.5969078
68.0,3.0,Maison,78.0,0,"410000,00",13.0,RUE,JULIE,33800.0,BORDEAUX,6029.411764705882,"13 RUE JULIE, 33800 BORDEAUX",44.8276836,-0.5717007
140.0,5.0,Maison,113.0,0,"550935,00",60.0,RUE,DE CAUDERAN,33000.0,BORDEAUX,3935.25,"60 RUE DE CAUDERAN, 33000 BORDEAUX",44.8464749,-0.597531
72.0,3.0,Maison,336.0,0,"429000,00",55.0,RUE,EMILE GENTIL,33000.0,BORDEAUX,5958.333333333333,"55 RUE EMILE GENTIL, 33000 BORDEAUX",44.8306414,-0.6045801
65.0,3.0,Maison,83.0,0,"279200,00",14.0,RUE,MICHEL FAVREAU,33800.0,BORDEAUX,4295.384615384615,"14 RUE MICHEL FAVREAU, 33800 BORDEAUX",44.8256265,-0.5590058
162.0,6.0,Maison,132.0,0,"780000,00",116.0,CRS,DE L ARGONNE,33000.0,BORDEAUX,4814.814814814815,"116 CRS DE L ARGONNE, 33000 BORDEAUX",44.8268838,-0.5762595
44.0,2.0,Maison,110.0,0,"385500,00",20.0,RUE,ESPIOT,33200.0,BORDEAUX,8761.363636363636,"20 RUE ESPIOT, 33200 BORDEAUX",44.8371659,-0.6023557
131.0,7.0,Maison,301.0,0,"415000,00",95.0,RUE,DELORD,33300.0,BORDEAUX,3167.93893129771,"95 RUE DELORD, 33300 BORDEAUX",44.8615842,-0.5603614
75.0,2.0,Maison,229.0,0,"415000,00",30.0,RUE,DE LA REOLE,33800.0,BORDEAUX,5533.333333333333,"30 RUE DE LA REOLE, 33800 BORDEAUX",44.8220217,-0.5677248
70.0,3.0,Maison,97.0,0,"453776,00",10.0,IMP,JEANNIN,33200.0,BORDEAUX,6482.5142857142855,"10 IMP JEANNIN, 33200 BORDEAUX",44.8474574,-0.6155273
130.0,7.0,Maison,169.0,0,"827500,00",34.0,RUE,DE SOULAC,33200.0,BORDEAUX,6365.384615384615,"34 RUE DE SOULAC, 33200 BORDEAUX",44.8386871,-0.6027783
115.0,5.0,Maison,233.0,0,"530000,00",2.0,RUE,DU DOCTEUR CACHAU,33200.0,BORDEAUX,4608.695652173913,"2 RUE DU DOCTEUR CACHAU, 33200 BORDEAUX",44.8581215,-0.6162558
65.0,3.0,Maison,101.0,0,"300000,00",77.0,RUE,PASTEUR,33200.0,BORDEAUX,4615.384615384615,"77 RUE PASTEUR, 33200 BORDEAUX",44.8445666,-0.603941
115.0,4.0,Maison,119.0,0,"600000,00",49.0,RUE,NAUJAC,33000.0,BORDEAUX,5217.391304347826,"49 RUE NAUJAC, 33000 BORDEAUX",44.8480402,-0.5860826
90.0,4.0,Maison,345.0,0,"496500,00",14.0,RUE,DIAZ,33000.0,BORDEAUX,5516.666666666667,"14 RUE DIAZ, 33000 BORDEAUX",44.8228813,-0.5839632
72.0,3.0,Maison,245.0,0,"375000,00",23.0,RUE,JOSEPH PUJOL,33100.0,BORDEAUX,5208.333333333333,"23 RUE JOSEPH PUJOL, 33100 BORDEAUX",44.8478057,-0.5456972
106.0,4.0,Maison,187.0,0,"200000,00",55.0,RUE,FURTADO,33800.0,BORDEAUX,1886.7924528301887,"55 RUE FURTADO, 33800 BORDEAUX",44.8243433,-0.5595988
59.0,3.0,Maison,187.0,0,"295000,00",56.0,RUE,MARCEAU,33000.0,BORDEAUX,5000.0,"56 RUE MARCEAU, 33000 BORDEAUX",44.8290938,-0.6026403
79.0,4.0,Maison,121.0,0,"400000,00",7.0,RUE,GEO DELVAILLE,33000.0,BORDEAUX,5063.291139240507,"7 RUE GEO DELVAILLE, 33000 BORDEAUX",44.8222079,-0.6005607
78.0,4.0,Maison,110.0,0,"381000,00",15.0,RUE,DUBOURDIEU,33800.0,BORDEAUX,4884.615384615385,"15 RUE DUBOURDIEU, 33800 BORDEAUX",44.8216512,-0.5811454
83.0,4.0,Maison,572.0,0,"630000,00",59.0,AV,DE VERDUN,33200.0,BORDEAUX,7590.361445783133,"59 AV DE VERDUN, 33200 BORDEAUX",44.8584095,-0.6130697
112.0,4.0,Maison,84.0,0,"525000,00",21.0,RUE,ROBOREL DE CLIMENS,33000.0,BORDEAUX,4687.5,"21 RUE ROBOREL DE CLIMENS, 33000 BORDEAUX",44.8478354,-0.5938893
145.0,5.0,Maison,147.0,0,"310000,00",19.0,RUE,LARTIGUE,33300.0,BORDEAUX,2137.9310344827586,"19 RUE LARTIGUE, 33300 BORDEAUX",44.8717601,-0.5484877
72.0,4.0,Maison,71.0,0,"440400,00",142.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,6116.666666666667,"142 RUE ETCHENIQUE, 33200 BORDEAUX",44.840129,-0.6123698
136.0,5.0,Maison,183.0,0,"842000,00",43.0,RUE,PAUL COURTEAULT,33000.0,BORDEAUX,6191.176470588235,"43 RUE PAUL COURTEAULT, 33000 BORDEAUX",44.834933,-0.6085981
166.0,7.0,Maison,236.0,0,"1100000,00",76.0,RUE,DE SOISSONS,33000.0,BORDEAUX,6626.506024096386,"76 RUE DE SOISSONS, 33000 BORDEAUX",44.8421302,-0.5980207
83.0,5.0,Maison,356.0,0,"430000,00",9.0,RUE,MONTAIGNE,33200.0,BORDEAUX,5180.722891566265,"9 RUE MONTAIGNE, 33200 BORDEAUX",44.8468727,-0.6180883
59.0,2.0,Maison,176.0,0,"210000,00",175.0,RUE,DAVID JOHNSTON,33000.0,BORDEAUX,3559.322033898305,"175 RUE DAVID JOHNSTON, 33000 BORDEAUX",44.853008,-0.5911996
50.0,2.0,Maison,72.0,0,"306400,00",21.0,RUE,DE CAMPEYRAUT,33000.0,BORDEAUX,6128.0,"21 RUE DE CAMPEYRAUT, 33000 BORDEAUX",44.8257129,-0.5961283
92.0,4.0,Maison,175.0,0,"529000,00",6.0,RUE,FRANCOIS CHAMBRELENT,33300.0,BORDEAUX,5750.0,"6 RUE FRANCOIS CHAMBRELENT, 33300 BORDEAUX",44.874898,-0.5491431
95.0,4.0,Maison,50.0,0,"390000,00",1.0,RUE,RATEAU,33800.0,BORDEAUX,4105.263157894737,"1 RUE RATEAU, 33800 BORDEAUX",44.8255835,-0.5691727
59.0,2.0,Maison,102.0,0,"358000,00",31.0,RUE,ARMAND LAMARQUE,33800.0,BORDEAUX,6067.796610169492,"31 RUE ARMAND LAMARQUE, 33800 BORDEAUX",44.8132051,-0.571711
200.0,8.0,Maison,251.0,0,"1075000,00",121.0,RUE,MONDENARD,33000.0,BORDEAUX,5375.0,"121 RUE MONDENARD, 33000 BORDEAUX",44.8467288,-0.5913321
110.0,4.0,Maison,83.0,0,"414670,00",4.0,RUE,DU SABLONAT,33800.0,BORDEAUX,3769.7272727272725,"4 RUE DU SABLONAT, 33800 BORDEAUX",44.8185008,-0.5725985
116.0,4.0,Maison,129.0,0,"517000,00",24.0,RUE,KIESER,33000.0,BORDEAUX,4456.896551724138,"24 RUE KIESER, 33000 BORDEAUX",44.8429733,-0.5929548
128.0,4.0,Maison,200.0,0,"882500,00",40.0,RUE,SCALIGER,33000.0,BORDEAUX,6894.53125,"40 RUE SCALIGER, 33000 BORDEAUX",44.8387451,-0.5981816
90.0,4.0,Maison,58.0,0,"365000,00",4.0,RUE,DE BAZAS,33800.0,BORDEAUX,4055.5555555555557,"4 RUE DE BAZAS, 33800 BORDEAUX",44.8244704,-0.5533855
140.0,5.0,Maison,161.0,0,"861300,00",289.0,RUE,GEORGES BONNAC,33000.0,BORDEAUX,6152.142857142857,"289 RUE GEORGES BONNAC, 33000 BORDEAUX",44.8371083,-0.5950052
139.0,4.0,Maison,137.0,0,"731520,00",12.0,RUE,VICTOR HUGO,33200.0,BORDEAUX,5262.73381294964,"12 RUE VICTOR HUGO, 33200 BORDEAUX",44.8480372,-0.6084513
111.0,5.0,Maison,392.0,0,"611000,00",22.0,RUE,LEO SAIGNAT,33000.0,BORDEAUX,5504.504504504504,"22 RUE LEO SAIGNAT, 33000 BORDEAUX",44.8272988,-0.5936738
92.0,5.0,Maison,125.0,0,"454250,00",86.0,RUE,DE SEGUR,33000.0,BORDEAUX,4937.5,"86 RUE DE SEGUR, 33000 BORDEAUX",44.82481,-0.5837925
91.0,4.0,Maison,95.0,0,"545000,00",20.0,RUE,ANDRE CAVERNE,33800.0,BORDEAUX,5989.010989010989,"20 RUE ANDRE CAVERNE, 33800 BORDEAUX",44.8235778,-0.5773866
138.0,4.0,Maison,138.0,0,"859400,00",80.0,RUE,PRUNIER,33300.0,BORDEAUX,6227.536231884058,"80 RUE PRUNIER, 33300 BORDEAUX",44.8588358,-0.5728653
167.0,5.0,Maison,238.0,0,"1185000,00",130.0,RUE,DAVID JOHNSTON,33000.0,BORDEAUX,7095.808383233533,"130 RUE DAVID JOHNSTON, 33000 BORDEAUX",44.8521918,-0.5889568
58.0,3.0,Maison,198.0,0,"403000,00",38.0,RUE,DE LA BECHADE,33000.0,BORDEAUX,6948.275862068966,"38 RUE DE LA BECHADE, 33000 BORDEAUX",44.8255884,-0.5978543
53.0,3.0,Maison,123.0,0,"257000,00",45.0,BD,ANTOINE GAUTIER,33000.0,BORDEAUX,4849.056603773585,"45 BD ANTOINE GAUTIER, 33000 BORDEAUX",44.8345306,-0.5989821
57.0,3.0,Maison,211.0,0,"439000,00",99.0,RUE,DE RIGOULET,33000.0,BORDEAUX,7701.754385964912,"99 RUE DE RIGOULET, 33000 BORDEAUX",44.8236944,-0.5934987
140.0,4.0,Maison,258.0,0,"800000,00",47.0,RUE,FRANTZ DESPAGNET,33000.0,BORDEAUX,5714.285714285715,"47 RUE FRANTZ DESPAGNET, 33000 BORDEAUX",44.8308411,-0.6011492
180.0,5.0,Maison,205.0,0,"1039100,00",18.0,RUE,DESFOURNIEL,33000.0,BORDEAUX,5772.777777777777,"18 RUE DESFOURNIEL, 33000 BORDEAUX",44.8335427,-0.581187
140.0,5.0,Maison,494.0,0,"655000,00",5.0,RUE,CARTON,33200.0,BORDEAUX,4678.571428571428,"5 RUE CARTON, 33200 BORDEAUX",44.8573853,-0.6313945
136.0,5.0,Maison,231.0,0,"1069000,00",71.0,RUE,TILLET,33800.0,BORDEAUX,7860.294117647059,"71 RUE TILLET, 33800 BORDEAUX",44.8216814,-0.5757623
200.0,6.0,Maison,339.0,0,"650000,00",113.0,RUE,ACHARD,33300.0,BORDEAUX,3250.0,"113 RUE ACHARD, 33300 BORDEAUX",44.8693199,-0.5479375
118.0,5.0,Maison,296.0,0,"530000,00",13.0,RUE,CAMILLE RENOUIL,33200.0,BORDEAUX,4491.525423728814,"13 RUE CAMILLE RENOUIL, 33200 BORDEAUX",44.8580224,-0.6186612
53.0,3.0,Maison,36.0,0,"260000,00",2.0,RUE,BONGRAND,33000.0,BORDEAUX,4905.66037735849,"2 RUE BONGRAND, 33000 BORDEAUX",44.84659,-0.5848143
113.0,3.0,Maison,139.0,0,"524950,00",127.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,4645.575221238938,"127 RUE ETCHENIQUE, 33200 BORDEAUX",44.8403888,-0.6126405
195.0,5.0,Maison,111.0,0,"1364650,00",20.0,RUE,JEAN BURGUET,33000.0,BORDEAUX,6998.205128205128,"20 RUE JEAN BURGUET, 33000 BORDEAUX",44.8340033,-0.5781584
136.0,5.0,Maison,292.0,0,"940050,00",126.0,AV,CHARLES DE GAULLE,33200.0,BORDEAUX,6912.132352941177,"126 AV CHARLES DE GAULLE, 33200 BORDEAUX",44.8498028,-0.603492
142.0,4.0,Maison,258.0,0,"1030000,00",311.0,RUE,GEORGES BONNAC,33000.0,BORDEAUX,7253.521126760564,"311 RUE GEORGES BONNAC, 33000 BORDEAUX",44.8369254,-0.5960878
84.0,5.0,Maison,111.0,0,"585000,00",35.0,RUE,TERRASSON,33800.0,BORDEAUX,6964.285714285715,"35 RUE TERRASSON, 33800 BORDEAUX",44.8207207,-0.5741519
85.0,4.0,Maison,185.0,0,"510000,00",21.0,RUE,JULES PERRENS,33800.0,BORDEAUX,6000.0,"21 RUE JULES PERRENS, 33800 BORDEAUX",44.8210457,-0.5617878
93.0,6.0,Maison,74.0,0,"360000,00",249.0,RUE,DE TURENNE,33000.0,BORDEAUX,3870.967741935484,"249 RUE DE TURENNE, 33000 BORDEAUX",44.8788513,-0.679408
73.0,4.0,Maison,100.0,0,"275500,00",37.0,RUE,LEON BLUM,33300.0,BORDEAUX,3773.972602739726,"37 RUE LEON BLUM, 33300 BORDEAUX",44.8795743,-0.5483854
147.0,5.0,Maison,370.0,0,"848800,00",126.0,RUE,BINAUD,33300.0,BORDEAUX,5774.149659863946,"126 RUE BINAUD, 33300 BORDEAUX",44.8613055,-0.5730678
98.0,4.0,Maison,186.0,0,"576088,20",116.0,RUE,DE LA LIBERTE,33200.0,BORDEAUX,5878.451020408163,"116 RUE DE LA LIBERTE, 33200 BORDEAUX",44.8379275,-0.6014929
53.0,3.0,Maison,101.0,0,"312500,00",31.0,RUE,ARMAND DULAMON,33300.0,BORDEAUX,5896.226415094339,"31 RUE ARMAND DULAMON, 33300 BORDEAUX",44.8642368,-0.5615621
121.0,5.0,Maison,295.0,0,"738000,00",18.0,RUE,DE CESTAS,33000.0,BORDEAUX,6099.173553719008,"18 RUE DE CESTAS, 33000 BORDEAUX",44.8352288,-0.5998465
110.0,4.0,Maison,173.0,0,"425000,00",9.0,RUE,ODILON REDON,33000.0,BORDEAUX,3863.6363636363635,"9 RUE ODILON REDON, 33000 BORDEAUX",44.8357703,-0.6089928
103.0,4.0,Maison,123.0,0,"705000,00",34.0,PAS,BIRLY,33800.0,BORDEAUX,6844.660194174758,"34 PAS BIRLY, 33800 BORDEAUX",44.8212714,-0.5745537
75.0,4.0,Maison,294.0,0,"330000,00",42.0,RUE,DE RIGOULET,33000.0,BORDEAUX,4400.0,"42 RUE DE RIGOULET, 33000 BORDEAUX",44.8256046,-0.594437
160.0,5.0,Maison,246.0,0,"930000,00",17.0,RUE,WUSTENBERG,33000.0,BORDEAUX,5812.5,"17 RUE WUSTENBERG, 33000 BORDEAUX",44.8472349,-0.5902071
90.0,5.0,Maison,165.0,0,"381000,00",14.0,RUE,DE DOUMERC,33000.0,BORDEAUX,4233.333333333333,"14 RUE DE DOUMERC, 33000 BORDEAUX",44.8359423,-0.6012379
120.0,5.0,Maison,109.0,0,"650000,00",89.0,RUE,TERRASSON,33800.0,BORDEAUX,5416.666666666667,"89 RUE TERRASSON, 33800 BORDEAUX",44.8204387,-0.5767023
66.0,3.0,Maison,46.0,0,"345000,00",8.0,RUE,BARREYRE,33300.0,BORDEAUX,5227.272727272727,"8 RUE BARREYRE, 33300 BORDEAUX",44.8541289,-0.5674198
60.0,3.0,Maison,186.0,0,"367000,00",55.0,RUE,DELBOS,33300.0,BORDEAUX,6116.666666666667,"55 RUE DELBOS, 33300 BORDEAUX",44.8674124,-0.5511871
75.0,4.0,Maison,89.0,0,"545000,00",83.0,RUE,MALBEC,33800.0,BORDEAUX,7266.666666666667,"83 RUE MALBEC, 33800 BORDEAUX",44.8253007,-0.5629977
42.0,2.0,Maison,44.0,0,"316900,00",72.0,RUE,MATHIEU,33000.0,BORDEAUX,7545.238095238095,"72 RUE MATHIEU, 33000 BORDEAUX",44.8299526,-0.5922325
120.0,5.0,Maison,141.0,0,"704295,00",116.0,RUE,PELLEPORT,33800.0,BORDEAUX,5869.125,"116 RUE PELLEPORT, 33800 BORDEAUX",44.822048,-0.5631205
90.0,3.0,Maison,120.0,0,"160000,00",25.0,RUE,PAUL ANTIN,33800.0,BORDEAUX,1777.7777777777778,"25 RUE PAUL ANTIN, 33800 BORDEAUX",44.8189109,-0.5703941
180.0,6.0,Maison,229.0,0,"950000,00",194.0,RUE,SAINT GENES,33000.0,BORDEAUX,5277.777777777777,"194 RUE SAINT GENES, 33000 BORDEAUX",44.8233205,-0.5820249
70.0,3.0,Maison,101.0,0,"457870,00",43.0,RUE,DE NAVARRE,33000.0,BORDEAUX,6541.0,"43 RUE DE NAVARRE, 33000 BORDEAUX",44.8304877,-0.5809621
90.0,5.0,Maison,208.0,0,"510000,00",31.0,RUE,DIAZ,33000.0,BORDEAUX,5666.666666666667,"31 RUE DIAZ, 33000 BORDEAUX",44.822646,-0.5828565
90.0,4.0,Maison,123.0,0,"850000,00",59.0,RUE,MONTGOLFIER,33000.0,BORDEAUX,9444.444444444445,"59 RUE MONTGOLFIER, 33000 BORDEAUX",44.8534048,-0.5765901
160.0,5.0,Maison,158.0,0,"800000,00",18.0,RUE,DU HAUT QUEYRON,33000.0,BORDEAUX,5000.0,"18 RUE DU HAUT QUEYRON, 33000 BORDEAUX",44.826628,-0.5926735
117.0,4.0,Maison,187.0,0,"386000,00",63.0,RUE,DE BRACH,33000.0,BORDEAUX,3299.1452991452993,"63 RUE DE BRACH, 33000 BORDEAUX",44.8387217,-0.595906
195.0,7.0,Maison,410.0,0,"840000,00",18.0,RUE,FLORNOY,33000.0,BORDEAUX,4307.692307692308,"18 RUE FLORNOY, 33000 BORDEAUX",44.8335957,-0.6104263
45.0,4.0,Maison,95.0,0,"220000,00",5.0,RUE,LAURENT SENS,33000.0,BORDEAUX,4888.888888888889,"5 RUE LAURENT SENS, 33000 BORDEAUX",44.8312113,-0.6066406
102.0,5.0,Maison,158.0,0,"481000,00",11.0,RUE,PASCAL LAFARGUE,33300.0,BORDEAUX,4715.686274509804,"11 RUE PASCAL LAFARGUE, 33300 BORDEAUX",44.8765007,-0.5456672
120.0,8.0,Maison,221.0,0,"900000,00",14.0,RUE,D ALZON,33000.0,BORDEAUX,7500.0,"14 RUE D ALZON, 33000 BORDEAUX",44.8415919,-0.5876571
70.0,2.0,Maison,81.0,0,"290000,00",33.0,RUE,ROCHAMBEAU,33000.0,BORDEAUX,4142.857142857143,"33 RUE ROCHAMBEAU, 33000 BORDEAUX",44.8520281,-0.5802109
70.0,2.0,Maison,80.0,0,"290000,00",31.0,RUE,ROCHAMBEAU,33000.0,BORDEAUX,4142.857142857143,"31 RUE ROCHAMBEAU, 33000 BORDEAUX",44.8519671,-0.5801865
85.0,4.0,Maison,418.0,0,"575000,00",20.0,RUE,DES PERVENCHES,33200.0,BORDEAUX,6764.705882352941,"20 RUE DES PERVENCHES, 33200 BORDEAUX",44.8580815,-0.6370349
101.0,4.0,Maison,252.0,0,"610150,00",32.0,RUE,POURMANN,33300.0,BORDEAUX,6041.089108910891,"32 RUE POURMANN, 33300 BORDEAUX",44.8678176,-0.5501013
30.0,2.0,Maison,120.0,0,"185000,00",107.0,RUE,MESTRE,33200.0,BORDEAUX,6166.666666666667,"107 RUE MESTRE, 33200 BORDEAUX",44.8406102,-0.6114073
119.0,5.0,Maison,262.0,0,"540000,00",17.0,IMP,GOURDIN,33200.0,BORDEAUX,4537.81512605042,"17 IMP GOURDIN, 33200 BORDEAUX",44.8509808,-0.6185305
97.0,3.0,Maison,175.0,0,"680000,00",10.0,IMP,GENESTA,33200.0,BORDEAUX,7010.309278350515,"10 IMP GENESTA, 33200 BORDEAUX",44.8378821,-0.6060193
110.0,5.0,Maison,417.0,0,"510000,00",19.0,RUE,GLORIS,33200.0,BORDEAUX,4636.363636363636,"19 RUE GLORIS, 33200 BORDEAUX",44.8592699,-0.6246197
200.0,5.0,Maison,182.0,0,"742100,00",13.0,RUE,DE PREIGNAC,33800.0,BORDEAUX,3710.5,"13 RUE DE PREIGNAC, 33800 BORDEAUX",44.8210952,-0.5694488
95.0,5.0,Maison,86.0,0,"690000,00",104.0,RUE,EMILE FOURCAND,33000.0,BORDEAUX,7263.1578947368425,"104 RUE EMILE FOURCAND, 33000 BORDEAUX",44.8475652,-0.5873055
65.0,4.0,Maison,253.0,0,"570000,00",30.0,RUE,DE LANDIRAS,33000.0,BORDEAUX,8769.23076923077,"30 RUE DE LANDIRAS, 33000 BORDEAUX",44.8292256,-0.5850368
